customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,Customer Age,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure
3356,Dill,Bampford,Male,47,1959-03-23,61,Safety Technician II,Financial Services,Mass Customer,N,Yes,6 
3357,Georgie,Henze,Male,25,1999-02-01,21,Design Engineer,Manufacturing,Affluent Customer,N,No,4 
3358,Fairlie,McGavin,Male,30,1973-09-17,47,Engineer I,Manufacturing,Affluent Customer,N,Yes,11 
3359,Duffy,Cotillard,Male,82,1991-12-13,29,Developer III,n/a,Mass Customer,N,No,3 
3360,Joelie,Sherlaw,Female,77,1963-03-23,57,Quality Engineer,Health,Affluent Customer,N,No,5 
3361,Riva,Yushin,Female,68,1968-01-20,52,General Manager,Property,Mass Customer,N,Yes,9 
3362,Piotr,Saladin,Male,60,1971-06-24,49,VP Accounting,Financial Services,Affluent Customer,N,No,13 
3363,Orson,Tythacott,Male,25,2000-03-08,20,Electrical Engineer,Manufacturing,High Net Worth,N,Yes,3 
3366,Rickey,Gregolotti,Male,98,1975-02-26,45,Technical Writer,Manufacturing,Mass Customer,N,Yes,14 
3367,Melisse,Massei,Female,75,2000-12-05,20,Librarian,Entertainment,Mass Customer,N,Yes,1 
3368,Tanya,Boddis,Female,7,1967-07-17,53,Technical Writer,Financial Services,Affluent Customer,N,No,16 
3369,Cathrin,Rosencrantz,Female,90,1977-01-02,43,Research Associate,n/a,Mass Customer,N,No,10 
3370,Brant,Follis,Male,8,1954-01-22,66,Data Coordiator,n/a,High Net Worth,N,Yes,5 
3371,Josey,Alves,Female,56,1977-10-30,43,Analyst Programmer,Retail,Mass Customer,N,No,17 
3373,Inna,Atack,Female,19,1991-01-25,29,Research Associate,Health,Mass Customer,N,No,5 
3374,Joann,Corrigan,Female,77,1959-11-17,61,Sales Associate,Manufacturing,Mass Customer,N,Yes,12 
3375,Thorsten,Gregon,Male,37,1993-03-21,27,Accounting Assistant I,Financial Services,High Net Worth,N,Yes,6 
3379,Elysee,Spurr,Female,51,1999-04-30,21,Food Chemist,Health,Mass Customer,N,Yes,2 
3380,Abe,Ealam,Male,41,1955-01-09,65,Speech Pathologist,Manufacturing,High Net Worth,N,Yes,14 
3381,Bruce,Lackie,Male,26,1993-11-20,27,Computer Systems Analyst IV,n/a,Mass Customer,N,No,4 
3382,Burk,Walczak,Male,90,1977-12-17,43,Business Systems Development Analyst,n/a,High Net Worth,N,No,10 
3383,Dane,Swansbury,Male,47,1982-04-05,38,Financial Analyst,Financial Services,Affluent Customer,N,Yes,10 
3386,Cliff,Nolin,Male,24,1999-07-28,21,Structural Engineer,IT,High Net Worth,N,Yes,2 
3387,Shel,Duke,Female,19,1976-07-05,44,General Manager,Manufacturing,Affluent Customer,N,Yes,15 
3388,Urbanus,Pichan,Male,81,1986-10-25,34,VP Marketing,Retail,Mass Customer,N,No,7 
3389,Margo,Saltmarshe,Female,27,1972-06-01,48,Programmer II,n/a,Affluent Customer,N,No,19 
3392,Brock,Ride,Male,41,1976-12-12,44,Tax Accountant,Financial Services,Mass Customer,N,No,10 
3393,Henrietta,Olexa,Female,23,1954-02-21,66,Technical Writer,Retail,Mass Customer,N,Yes,7 
3394,Barde,Spoward,Male,39,1974-06-26,46,Environmental Specialist,Health,Mass Customer,N,No,22 
3396,Arin,Nappin,Male,18,1960-06-28,60,Research Assistant I,Manufacturing,Mass Customer,N,Yes,9 
3399,Hillyer,Biddulph,Male,95,1996-05-10,24,VP Accounting,Financial Services,Mass Customer,N,No,2 
3400,Brenna,Childes,Female,46,1987-06-25,33,Sales Associate,Financial Services,Mass Customer,N,Yes,18 
3402,Krystyna,Scadden,Female,73,1985-05-04,35,Statistician II,Retail,Mass Customer,N,No,10 
3403,Jessalyn,Zoellner,Female,27,1994-05-14,26,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,2 
3404,Thomasine,McCloch,Female,2,1973-08-01,47,GIS Technical Architect,Property,Affluent Customer,N,No,22 
3405,Gavra,Robez,Female,89,1996-08-18,24,Project Manager,Financial Services,Mass Customer,N,Yes,3 
3406,Lucy,Lackmann,Female,35,1979-04-28,41,Business Systems Development Analyst,IT,Mass Customer,N,Yes,10 
3407,Marven,Ditts,Male,53,1961-10-08,59,Cost Accountant,Financial Services,High Net Worth,N,Yes,19 
3408,Becka,Bysaker,Female,10,1972-07-11,48,Tax Accountant,Manufacturing,Mass Customer,N,No,18 
3409,Abbey,Nellen,Female,75,1977-04-29,43,Desktop Support Technician,Argiculture,Mass Customer,N,No,16 
3411,Alena,Hannis,Female,68,1980-01-04,40,Physical Therapy Assistant,n/a,Mass Customer,N,Yes,20 
3412,Almira,Ethelstone,Female,66,1973-08-18,47,Office Assistant IV,n/a,Mass Customer,N,Yes,7 
3413,Zulema,Cristofolo,Female,93,1997-10-15,23,VP Accounting,Financial Services,Mass Customer,N,No,3 
3414,Winnifred,Zima,Female,46,1966-02-25,54,Software Consultant,n/a,Affluent Customer,N,Yes,10 
3415,Alberik,Kelsey,Male,43,1963-01-17,57,Quality Engineer,Property,High Net Worth,N,Yes,11 
3417,Deedee,Coxall,Female,91,1973-02-18,47,Social Worker,Health,Mass Customer,N,No,7 
3418,Felipa,Paddingdon,Female,18,1959-12-31,60,Systems Administrator IV,Health,High Net Worth,N,No,19 
3419,Felipa,Guslon,Female,13,1973-07-09,47,Information Systems Manager,n/a,Mass Customer,N,Yes,18 
3420,Norby,Elion,Male,96,1980-09-10,40,Financial Advisor,Financial Services,Mass Customer,N,Yes,19 
3421,Ronalda,McGeechan,Female,60,1962-12-17,58,Computer Systems Analyst II,Health,Affluent Customer,N,Yes,18 
3422,Lucine,Virgin,Female,38,1978-05-06,42,Professor,Manufacturing,Mass Customer,N,No,5 
3423,Griselda,Bezants,Female,57,1999-12-27,21,Registered Nurse,Health,Affluent Customer,N,No,1 
3424,Vale,Whittuck,Female,39,1977-02-28,43,Automation Specialist III,Manufacturing,Affluent Customer,N,Yes,11 
3425,Alister,De la Yglesia,Male,32,1986-04-05,34,GIS Technical Architect,Manufacturing,Mass Customer,N,Yes,12 
3426,Ron,Dilon,Male,40,1959-04-18,61,Assistant Media Planner,Entertainment,Mass Customer,N,No,17 
3427,Mace,Edington,Male,67,1981-05-19,39,Help Desk Operator,Financial Services,Mass Customer,N,Yes,17 
3428,Leonora,Iglesia,Female,77,1974-08-07,46,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,16 
3430,Augustus,Pickin,Male,77,1964-02-29,56,Research Nurse,Health,Affluent Customer,N,Yes,9 
3431,York,Calbreath,Male,97,1996-08-10,24,Community Outreach Specialist,Property,Affluent Customer,N,No,5 
3432,Max,Cloney,Female,99,1988-11-27,32,Junior Executive,Argiculture,Mass Customer,N,Yes,2 
3433,Karissa,Cabral,Female,10,1998-04-28,22,Computer Systems Analyst II,Property,Mass Customer,N,No,2 
3434,Stesha,Miners,Female,20,1973-12-05,47,Account Coordinator,Health,Mass Customer,N,No,16 
3435,Stevena,Allcock,Female,80,2002-01-15,18,Senior Editor,n/a,Affluent Customer,N,No,1 
3437,Penny,Wellington,Male,79,1963-10-20,57,VP Marketing,Retail,High Net Worth,N,No,12 
3438,Gaylor,Carbry,Male,11,1996-02-16,24,Project Manager,Manufacturing,Mass Customer,N,No,2 
3439,Rubie,O'Gorman,Female,45,1974-10-20,46,Technical Writer,n/a,Affluent Customer,N,Yes,19 
3440,Retha,Kahane,Female,18,1958-05-15,62,Senior Sales Associate,Manufacturing,Mass Customer,N,No,5 
3441,Janelle,Ebbage,Female,44,1988-10-16,32,Legal Assistant,Manufacturing,High Net Worth,N,Yes,20 
3442,Adrianne,Petrecz,Female,17,1962-05-22,58,Research Associate,Retail,Mass Customer,N,Yes,14 
3444,Kara-lynn,Bims,Female,75,1977-12-25,43,Nurse Practicioner,Manufacturing,Affluent Customer,N,No,7 
3446,Gard,Tidy,Male,8,1967-01-30,53,Structural Engineer,Manufacturing,Mass Customer,N,No,14 
3448,Roderich,Mixer,Male,26,1977-02-16,43,Software Consultant,Financial Services,High Net Worth,N,No,9 
3449,Ilyssa,Hannabuss,Female,52,1974-09-26,46,VP Quality Control,Argiculture,High Net Worth,N,Yes,3 
3450,Brooke,Durman,Female,85,1993-09-16,27,Safety Technician III,Retail,Mass Customer,N,No,6 
3451,Ruprecht,Loreit,Male,88,1970-05-01,50,Sales Associate,n/a,High Net Worth,N,No,10 
3452,Maura,Estevez,Female,22,1964-09-04,56,Marketing Manager,Retail,Mass Customer,N,No,13 
3453,Jammie,McEvon,Female,57,1989-03-12,31,Product Engineer,Retail,Affluent Customer,N,No,14 
3454,Akim,Mathes,Male,15,1969-06-09,51,Web Designer III,n/a,Mass Customer,N,No,18 
3455,Coop,Skey,Male,29,1954-02-25,66,Administrative Officer,n/a,Mass Customer,N,Yes,11 
3458,Alejandro,Shakelade,Male,35,1977-12-01,43,Web Developer III,Manufacturing,High Net Worth,N,Yes,19 
3460,Reinhold,Barthrup,Male,22,1999-10-10,21,Actuary,Financial Services,Mass Customer,N,No,2 
3461,Nigel,Izard,Male,28,1962-11-30,58,Environmental Specialist,Manufacturing,Affluent Customer,N,Yes,17 
3462,Jehanna,Sparhawk,Female,96,1957-03-03,63,Registered Nurse,Health,High Net Worth,N,No,17 
3463,Fletch,Durrett,Male,7,1984-06-15,36,Compensation Analyst,Financial Services,Affluent Customer,N,No,2 
3464,Etheline,Gerretsen,Female,38,1982-06-09,38,Staff Accountant III,Financial Services,Mass Customer,N,Yes,4 
3465,Hadria,Pizer,Female,71,1978-02-01,42,Chemical Engineer,Manufacturing,High Net Worth,N,Yes,7 
3466,Victor,Zaple,Male,65,1979-09-28,41,Marketing Assistant,IT,Mass Customer,N,No,18 
3467,Killy,Spaducci,Male,31,1980-05-20,40,VP Quality Control,IT,Mass Customer,N,No,21 
3468,Averill,Woodbridge,Male,4,1986-10-24,34,Associate Professor,n/a,Mass Customer,N,No,7 
3469,Arabele,Lantoph,Female,90,1987-08-24,33,Nurse Practicioner,Health,Mass Customer,N,Yes,5 
3470,Catherina,Ricca,Female,56,1967-10-01,53,Recruiting Manager,Health,Affluent Customer,N,Yes,6 
3471,Brita,Afonso,Female,95,1953-09-05,67,Quality Engineer,IT,High Net Worth,N,Yes,8 
3472,Dionysus,McCarlie,Male,10,1977-06-27,43,VP Marketing,Retail,Affluent Customer,N,Yes,18 
3474,Justinian,Crowhurst,Male,93,1979-11-06,41,Assistant Manager,Manufacturing,Mass Customer,N,No,14 
3475,Correna,Goldsberry,Female,12,1985-08-31,35,Director of Sales,Retail,Affluent Customer,N,No,3 
3477,Jaquelin,Leek,Female,90,1996-01-24,24,Senior Developer,Financial Services,Affluent Customer,N,Yes,7 
3478,Hartwell,Schach,Male,54,1986-08-08,34,Quality Control Specialist,Health,Mass Customer,N,No,17 
3481,Haley,Dessent,Male,37,1997-10-12,23,Systems Administrator IV,Manufacturing,High Net Worth,N,No,4 
3482,Roch,Rilston,Female,71,2000-05-18,20,Clinical Specialist,Health,Affluent Customer,N,Yes,2 
3483,Emlyn,Burnel,Male,19,1956-10-02,64,Senior Sales Associate,Health,High Net Worth,N,Yes,15 
3484,Hedi,Mowday,Female,10,1976-10-24,44,Information Systems Manager,Financial Services,High Net Worth,N,Yes,20 
3485,Berthe,Ludwell,Female,11,1981-05-21,39,Account Representative II,Financial Services,High Net Worth,N,Yes,9 
3486,Reece,Crewther,Male,67,1956-07-25,64,Business Systems Development Analyst,Manufacturing,Mass Customer,N,No,18 
3487,Amalee,Sanderson,Female,4,1977-12-15,43,Analyst Programmer,Health,High Net Worth,N,No,18 
3488,Cristobal,Whitrod,Male,63,1975-08-07,45,Speech Pathologist,Manufacturing,Mass Customer,N,Yes,9 
3489,Margo,Fletcher,Female,90,1969-10-30,51,Help Desk Operator,Argiculture,Mass Customer,N,Yes,9 
3490,Taylor,Dutchburn,Male,45,1980-06-21,40,VP Product Management,Financial Services,High Net Worth,N,No,14 
3491,Leanna,Cromb,Female,69,1976-04-03,44,Business Systems Development Analyst,Financial Services,Affluent Customer,N,No,10 
3492,Urbanus,Redding,Male,83,1966-01-27,54,Civil Engineer,Manufacturing,Mass Customer,N,No,19 
3493,Jeffie,Eakly,Male,30,1964-02-29,56,Research Assistant I,Health,High Net Worth,N,No,18 
3494,Robers,Richen,Male,72,1998-12-24,22,Account Representative IV,Argiculture,High Net Worth,N,No,1 
3495,Constantine,Frissell,Female,57,1987-07-12,33,Programmer III,Financial Services,High Net Worth,N,No,8 
3496,Danya,Burnyeat,Male,99,1986-04-25,34,Editor,Manufacturing,Mass Customer,N,Yes,19 
3497,Thia,O'Day,Female,73,1986-05-03,34,Administrative Assistant IV,Manufacturing,Affluent Customer,N,Yes,18 
3501,Kayla,Alentyev,Female,63,1970-01-19,50,Operator,Telecommunications,Mass Customer,N,Yes,18 
3502,Wilfrid,Cleaves,Male,5,1997-10-16,23,Senior Sales Associate,Retail,High Net Worth,N,Yes,3 
3503,Tootsie,Rafter,Female,53,1979-03-12,41,Financial Advisor,Financial Services,Affluent Customer,N,Yes,10 
3504,Keriann,Perdue,Female,39,1963-07-06,57,Business Systems Development Analyst,Manufacturing,Mass Customer,N,Yes,6 
3506,Mercy,Donisi,Female,19,1975-06-18,45,Web Designer I,Financial Services,Mass Customer,N,No,15 
3507,Christoph,Greatreax,Male,70,1955-03-03,65,Physical Therapy Assistant,Financial Services,Mass Customer,N,No,5 
3508,Malvin,Marre,Male,89,1986-08-09,34,Pharmacist,Health,Mass Customer,N,No,5 
3509,Janine,Hesey,Female,85,1978-11-22,42,Pharmacist,Health,Mass Customer,N,Yes,15 
3511,Willem,Spraging,Male,23,1966-12-31,53,Food Chemist,Health,Affluent Customer,N,No,10 
3512,Vladimir,Abramowsky,Male,68,1994-03-24,26,VP Accounting,Financial Services,Mass Customer,N,Yes,8 
3514,Darcy,Ilett,Male,25,1962-08-24,58,Environmental Specialist,n/a,Mass Customer,N,No,8 
3515,Leelah,Pynner,Female,11,1975-01-14,45,Staff Scientist,Telecommunications,High Net Worth,N,Yes,18 
3517,Domeniga,Terney,Female,47,1957-07-04,63,Accounting Assistant IV,n/a,Mass Customer,N,Yes,6 
3518,Magdaia,Beardwell,Female,45,1980-06-18,40,Biostatistician I,IT,Mass Customer,N,Yes,8 
3519,Aldus,Kenningley,Male,16,1978-05-21,42,Software Consultant,Manufacturing,Mass Customer,N,Yes,11 
3520,Travis,Kaszper,Male,41,1963-08-17,57,Research Nurse,Health,Mass Customer,N,Yes,16 
3521,Oneida,Olivia,Female,27,1980-03-10,40,Research Associate,n/a,High Net Worth,N,Yes,16 
3522,Lorri,Byrth,Female,73,1989-08-21,31,Cost Accountant,Financial Services,High Net Worth,N,Yes,11 
3524,Waiter,Piscopello,Male,38,1973-12-30,46,Design Engineer,Financial Services,Mass Customer,N,Yes,18 
3525,Town,Yitzhakov,Male,55,1996-08-16,24,Editor,n/a,Mass Customer,N,No,2 
3526,Pail,Iacopini,Male,84,1978-09-19,42,General Manager,Telecommunications,High Net Worth,N,Yes,13 
3527,Kiley,Scotson,Female,77,1978-12-02,42,Senior Cost Accountant,Financial Services,High Net Worth,N,No,18 
3528,Eliot,Scammell,Male,69,1964-04-06,56,Internal Auditor,Manufacturing,Mass Customer,N,Yes,7 
3529,Austine,Kinny,Female,37,1960-11-23,60,Structural Analysis Engineer,IT,High Net Worth,N,Yes,16 
3530,Erik,Kenneford,Male,19,1973-10-23,47,Staff Scientist,n/a,High Net Worth,N,Yes,8 
3531,Shannah,Pountain,Female,4,1969-01-27,51,Marketing Manager,Retail,Affluent Customer,N,Yes,11 
3532,May,Birch,Female,27,1990-07-24,30,Media Manager I,Health,High Net Worth,N,Yes,7 
3534,Kacie,Stanbrooke,Female,92,1975-05-15,45,Associate Professor,Manufacturing,Affluent Customer,N,Yes,3 
3535,Bren,Dabbes,Female,8,1994-09-15,26,Technical Writer,Manufacturing,High Net Worth,N,No,6 
3536,Laurence,Aulsford,Male,46,1967-12-24,53,Professor,Retail,Affluent Customer,N,No,18 
3537,Sholom,Pavlasek,Male,1,1997-01-15,23,Graphic Designer,Financial Services,Mass Customer,N,No,4 
3538,Kerby,Nassie,Male,19,1977-11-14,43,Marketing Manager,Health,Mass Customer,N,No,8 
3542,Perl,Suddaby,Female,23,1975-03-11,45,Financial Analyst,Financial Services,Mass Customer,N,No,10 
3543,Shanie,Zahor,Female,15,1986-12-25,34,Food Chemist,Health,High Net Worth,N,Yes,21 
3544,Benoite,Trahmel,Female,25,1998-08-13,22,Help Desk Technician,n/a,Affluent Customer,N,No,1 
3545,Wenonah,Filgate,Female,66,1974-07-19,46,Developer II,n/a,High Net Worth,N,No,4 
3546,Hally,Pollie,Female,91,1983-09-29,37,GIS Technical Architect,Manufacturing,Affluent Customer,N,Yes,9 
3547,Ganny,Dwerryhouse,Male,19,1975-05-06,45,Senior Financial Analyst,Financial Services,Affluent Customer,N,No,8 
3549,Jodee,Macewan,Female,0,1966-02-24,54,Sales Representative,Retail,Mass Customer,N,No,7 
3550,Daisey,Britto,Female,50,1988-11-27,32,Environmental Tech,Retail,Mass Customer,N,Yes,16 
3551,Zed,Douris,Male,37,1962-05-10,58,Pharmacist,Health,Mass Customer,N,Yes,8 
3552,Ebeneser,Lowde,Male,33,1992-09-07,28,Internal Auditor,Retail,Affluent Customer,N,Yes,9 
3553,Dietrich,Geggie,Male,97,1974-12-29,46,Graphic Designer,Health,Mass Customer,N,No,10 
3554,Briggs,Mower,Male,34,1978-04-06,42,GIS Technical Architect,IT,Mass Customer,N,Yes,16 
3556,Larina,Gheeorghie,Female,38,1997-07-05,23,Senior Developer,Manufacturing,High Net Worth,N,No,3 
3559,Farra,Bails,Female,80,1985-02-19,35,Assistant Media Planner,Entertainment,High Net Worth,N,Yes,17 
3560,Gav,Bonin,Male,98,1980-09-01,40,Structural Analysis Engineer,Retail,Mass Customer,N,Yes,7 
3561,Emelda,Allbones,Female,15,1968-11-16,52,Help Desk Operator,Financial Services,Mass Customer,N,Yes,5 
3562,Martynne,Bullivant,Female,76,1973-01-02,47,Recruiting Manager,n/a,Affluent Customer,N,No,10 
3564,Sandy,Olford,Male,43,1972-05-15,48,Programmer Analyst IV,n/a,High Net Worth,N,Yes,18 
3566,Bram,Pheasant,Male,96,1976-11-02,44,Social Worker,Health,Affluent Customer,N,Yes,10 
3567,Eileen,Ilchenko,Female,17,1980-09-14,40,Nurse,Financial Services,Affluent Customer,N,Yes,14 
3568,Berthe,Griniov,Female,13,1955-09-15,65,Nurse,Retail,Affluent Customer,N,No,5 
3569,Janel,Daice,Female,24,1973-05-18,47,Senior Editor,n/a,Affluent Customer,N,No,12 
3571,Othilia,Metcalf,Female,9,1976-06-09,44,Senior Sales Associate,Property,Mass Customer,N,Yes,3 
3572,Willis,Tilston,Male,54,1986-03-21,34,Sales Representative,Retail,Affluent Customer,N,Yes,2 
3573,Mab,Dwyer,Female,68,1996-10-16,24,Accounting Assistant I,Manufacturing,Mass Customer,N,Yes,3 
3574,Eileen,Eland,Female,33,1991-02-05,29,Clinical Specialist,Health,Mass Customer,N,No,6 
3575,Kandace,Desesquelle,Female,82,1973-11-06,47,Administrative Assistant I,IT,Affluent Customer,N,Yes,13 
3576,Rochette,Ebbens,Female,10,1969-09-19,51,Account Coordinator,n/a,Mass Customer,N,No,11 
3577,Fowler,Scotsbrook,Male,29,1964-02-18,56,Staff Scientist,Retail,High Net Worth,N,No,10 
3578,Dorella,Sineath,Female,57,1956-10-27,64,Staff Accountant IV,Property,Mass Customer,N,No,12 
3579,Rachel,Somes,Female,32,1987-09-15,33,Software Test Engineer III,Health,High Net Worth,N,No,20 
3580,Roby,Samson,Female,61,1972-04-24,48,Occupational Therapist,Health,Mass Customer,N,No,10 
3582,Beryle,Qusklay,Female,66,1961-12-11,59,Media Manager II,Property,Mass Customer,N,No,17 
3583,Josselyn,Mathey,Female,71,1965-05-27,55,Assistant Professor,Retail,Affluent Customer,N,No,5 
3586,Abby,Brownstein,Female,79,1979-02-05,41,Registered Nurse,Health,Affluent Customer,N,No,10 
3588,Henrie,Beadman,Female,15,1961-06-04,59,Web Developer III,Health,Affluent Customer,N,Yes,18 
3589,Nalani,Dummer,Female,73,1962-02-19,58,Computer Systems Analyst II,Health,High Net Worth,N,No,17 
3591,Dwight,Kinsey,Male,15,1978-10-28,42,Accountant III,Financial Services,Mass Customer,N,No,10 
3592,Pall,MacCart,Male,72,1954-04-27,66,Junior Executive,n/a,Mass Customer,N,No,12 
3593,Carry,Abercromby,Female,71,1996-04-10,24,Legal Assistant,Retail,Mass Customer,N,No,5 
3594,Gustavo,Juschka,Male,45,1986-01-04,34,Marketing Assistant,Manufacturing,Mass Customer,N,No,18 
3595,Timi,Huson,Female,81,1975-12-06,45,Software Consultant,Retail,Mass Customer,N,No,6 
3596,Christi,Gilluley,Female,57,1977-12-25,43,Executive Secretary,Retail,Mass Customer,N,No,20 
3598,Penny,McKirdy,Male,72,1994-12-17,26,Computer Systems Analyst III,Manufacturing,Affluent Customer,N,Yes,5 
3599,Lane,Maguire,Male,11,1956-02-27,64,Physical Therapy Assistant,n/a,High Net Worth,N,Yes,6 
3600,Godart,Gooderick,Male,88,1962-05-17,58,Staff Accountant II,n/a,Mass Customer,N,No,16 
3601,Fanya,Gethyn,Female,85,1975-12-23,45,Junior Executive,IT,Mass Customer,N,No,18 
3602,Alicea,Scamwell,Female,23,1988-11-27,32,Account Coordinator,Health,Mass Customer,N,No,12 
3603,Cale,Yaneev,Male,90,1954-09-27,66,Sales Representative,Retail,Mass Customer,N,Yes,14 
3604,Findlay,Lubman,Male,3,1971-04-09,49,VP Quality Control,Health,High Net Worth,N,Yes,9 
3605,Andy,Risely,Male,54,1994-01-28,26,Internal Auditor,n/a,Mass Customer,N,No,6 
3606,Jamima,Wainscot,Female,52,1957-02-09,63,Graphic Designer,n/a,High Net Worth,N,No,15 
3607,Troy,Blaydes,Male,99,2001-05-22,19,Clinical Specialist,Health,Mass Customer,N,No,1 
3608,Conway,Surgen,Male,86,1973-05-17,47,Nurse Practicioner,Argiculture,High Net Worth,N,No,8 
3609,Chicky,Butterfield,Male,69,1997-09-02,23,Marketing Manager,Manufacturing,Mass Customer,N,No,4 
3610,Erl,Markel,Male,1,1987-03-29,33,Graphic Designer,Financial Services,High Net Worth,N,Yes,16 
3611,Uriah,Chantree,Male,20,1970-04-10,50,Statistician II,n/a,Affluent Customer,N,Yes,10 
3613,Fairfax,Pummery,Male,27,1972-04-21,48,Budget/Accounting Analyst II,Health,Mass Customer,N,Yes,9 
3614,Berkie,Gimber,Male,59,1961-06-23,59,Environmental Specialist,Retail,Affluent Customer,N,Yes,18 
3615,Junia,Napton,Female,63,1978-07-09,42,Safety Technician II,IT,Mass Customer,N,Yes,8 
3616,Vale,Dagnan,Male,42,2001-04-02,19,Product Engineer,Property,High Net Worth,N,No,2 
3617,Jessa,Milnthorpe,Female,11,1990-05-06,30,Structural Analysis Engineer,Manufacturing,Mass Customer,N,Yes,3 
3618,Evyn,Rouby,Male,2,1966-04-28,54,Statistician IV,Retail,Affluent Customer,N,Yes,19 
